id	title	author	gender	year-birth	year-death	year-worldcat	year-ref	language	translation	downloads	subjects	shortauthor	shorttitle	worldcaturl	Western	Adventure	Love	War	Humour	Sea	Pulp fiction	SciFi & Fantasy	General fiction	Mystery & Detective stories	Juvenile	Translations
PG22960	Among the Pines; or, South in Secession Time	Gilmore, James R. (James Roberts)		1822.0	1903.0	2012.0	1872	['en']		15	{'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Southern States -- History -- Fiction', 'Confederate States of America -- History -- Fiction', 'War stories'}	James+Gilmore	Among+Pines	https://www.worldcat.org/search?q=James+Gilmore+Among+Pines&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	1	0	0	0	0	0	0	0	0
PG35765	Lily Pearl and The Mistress of Rosedale	Glenwood, Ida		1829.0	1894.0		1872	['en']		23	{'Fiction'}	Ida+Glenwood	Lily+Pearl	https://www.worldcat.org/search?q=Ida+Glenwood+Lily+Pearl&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG36760	Minnie; or, The Little Woman: A Fairy Story	Guild, C. S. (Caroline Snowden)		1827.0	1898.0	1995.0	1872	['en']		15	{'Fairies -- Juvenile fiction', 'Girls -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Obedience -- Juvenile fiction', 'Squirrels -- Juvenile fiction'}	Guild	Minnie+Little	https://www.worldcat.org/search?q=Guild+Minnie+Little&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG65667	The Wolf Queen; or, The Giant Hermit of the Scioto	Harbaugh, T. C. (Thomas Chalmers)		1849.0	1924.0	1872.0	1872	['en']		20	{'Dime novels', 'Frontier and pioneer life -- Fiction', 'Adventure stories', 'Indians of North America -- Fiction'}	Harbaugh	Wolf+Queen	https://www.worldcat.org/search?q=Harbaugh+Wolf+Queen&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	1	0	0	0	0	0
PG2597	Mrs. Skagg's Husbands and Other Stories	Harte, Bret		1836.0	1902.0	1872.0	1872	['en']		43	{'Western stories', 'Short stories', 'American fiction -- 19th century'}	Bret+Harte	Skagg+Husbands	https://www.worldcat.org/search?q=Bret+Harte+Skagg+Husbands&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	0	0	0	0	0	0
PG28040	Robin Tremayne: A Story of the Marian Persecution	Holt, Emily Sarah		1836.0	1893.0	1872.0	1872	['en']		17	{'Historical fiction', 'Great Britain -- Church history -- 16th century -- Fiction'}	Emily+Holt	Robin+Tremayne	https://www.worldcat.org/search?q=Emily+Holt+Robin+Tremayne&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG25453	How the Fairy Violet Lost and Won Her Wings	Ker, Marianne L. B.				1872.0	1872	['en']		12	{'Fairies -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}	Marianne+Ker	Fairy+Violet	https://www.worldcat.org/search?q=Marianne+Ker+Fairy+Violet&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG23069	Janet McLaren, the Faithful Nurse	Kingston, William Henry Giles		1814.0	1880.0	1872.0	1872	['en']		4	{'Canada -- Juvenile fiction', 'Scotland -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'Guardian and ward -- Juvenile fiction'}	William+Kingston	Janet+McLaren	https://www.worldcat.org/search?q=William+Kingston+Janet+McLaren&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG34484	Waihoura, the Maori Girl	Kingston, William Henry Giles		1814.0	1880.0	1872.0	1872	['en']		13	{'New Zealand -- Juvenile fiction', 'Physicians -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Family -- Juvenile fiction', 'Missionaries -- Juvenile fiction', 'Courtship -- Juvenile fiction', 'Maori (New Zealand people) -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Sick -- Juvenile fiction', 'Farmers -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Kindness -- Juvenile fiction'}	William+Kingston	Waihoura+Maori	https://www.worldcat.org/search?q=William+Kingston+Waihoura+Maori&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG21492	A True Hero: A Story of the Days of William Penn	Kingston, William Henry Giles		1814.0	1880.0	1872.0	1872	['en']		12	{'Historical fiction', 'Quakers -- Fiction'}	William+Kingston	True+Hero	https://www.worldcat.org/search?q=William+Kingston+True+Hero&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG2735	The Golden Dog	Kirby, William		1817.0	1906.0	2007.0	1872	['en']		103	{'Historical fiction', 'Canada -- History -- To 1763 (New France) -- Fiction'}	William+Kirby	Golden	https://www.worldcat.org/search?q=William+Kirby+Golden&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7748	The Parisians — Volume 12	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		11	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7747	The Parisians — Volume 11	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		3	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7746	The Parisians — Volume 10	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		4	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7745	The Parisians — Volume 09	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		7	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7744	The Parisians — Volume 08	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		4	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7743	The Parisians — Volume 07	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		4	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7742	The Parisians — Volume 06	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		7	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7739	The Parisians — Volume 03	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		4	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7741	The Parisians — Volume 05	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		4	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7740	The Parisians — Volume 04	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		3	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7738	The Parisians — Volume 02	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		5	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG7737	The Parisians — Volume 01	Lytton, Edward Bulwer Lytton, Baron		1803.0	1873.0	1872.0	1872	['en']		6	{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}	Edward+Lytton	Parisians	https://www.worldcat.org/search?q=Edward+Lytton+Parisians&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG44774	Mamie's Watchword	Mathews, Joanna H. (Joanna Hooe)		1849.0	1901.0	1872.0	1872	['en']		4	{'Temper tantrums -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Dolls -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Obedience -- Juvenile fiction', 'Girls -- Juvenile fiction', 'Christian life -- Juvenile fiction'}	Joanna+Mathews	Mamie+Watchword	https://www.worldcat.org/search?q=Joanna+Mathews+Mamie+Watchword&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG30692	Sir Tom	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		5	{'Fiction'}	Mrs+Oliphant		https://www.worldcat.org/search?q=Mrs+Oliphant+&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG54122	Squire Arden; volume 2 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		11	{'England -- Fiction', 'Families -- Fiction', 'Landowners -- Fiction', 'Inheritance and succession -- Fiction'}	Mrs+Oliphant	Squire+Arden	https://www.worldcat.org/search?q=Mrs+Oliphant+Squire+Arden&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG54186	Squire Arden; volume 3 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		12	{'England -- Fiction', 'Families -- Fiction', 'Landowners -- Fiction', 'Inheritance and succession -- Fiction'}	Mrs+Oliphant	Squire+Arden	https://www.worldcat.org/search?q=Mrs+Oliphant+Squire+Arden&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG54108	Squire Arden; volume 1 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		14	{'England -- Fiction', 'Families -- Fiction', 'Landowners -- Fiction', 'Inheritance and succession -- Fiction'}	Mrs+Oliphant	Squire+Arden	https://www.worldcat.org/search?q=Mrs+Oliphant+Squire+Arden&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG10049	Old Lady Mary: A Story of the Seen and the Unseen	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1999.0	1872	['en']		12	{'Death -- Fiction', 'Inheritance and succession -- Fiction'}	Mrs+Oliphant	Lady+Mary	https://www.worldcat.org/search?q=Mrs+Oliphant+Lady+Mary&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG63302	Cousin Mary	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1758.0	1872	['en']		11	{'England -- Social life and customs -- 19th century -- Fiction', 'Families -- Fiction'}	Mrs+Oliphant	Cousin+Mary	https://www.worldcat.org/search?q=Mrs+Oliphant+Cousin+Mary&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61445	A House Divided Against Itself (Complete)	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		9	{'Fiction'}	Mrs+Oliphant	House+Divided	https://www.worldcat.org/search?q=Mrs+Oliphant+House+Divided&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61442	A House Divided Against Itself; vol. 1 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		2	{'Fiction'}	Mrs+Oliphant	House+Divided	https://www.worldcat.org/search?q=Mrs+Oliphant+House+Divided&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61443	A House Divided Against Itself; vol. 2 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		2	{'Fiction'}	Mrs+Oliphant	House+Divided	https://www.worldcat.org/search?q=Mrs+Oliphant+House+Divided&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61444	A House Divided Against Itself; vol. 3 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		5	{'Fiction'}	Mrs+Oliphant	House+Divided	https://www.worldcat.org/search?q=Mrs+Oliphant+House+Divided&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG54882	A Rose in June	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		15	{'Mate selection -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}	Mrs+Oliphant	Rose+June	https://www.worldcat.org/search?q=Mrs+Oliphant+Rose+June&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG44080	Madonna Mary	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		15	{'England -- Social life and customs -- 19th century -- Fiction', 'Families -- Fiction', 'Widows -- Fiction', 'Inheritance and succession -- Fiction'}	Mrs+Oliphant	Madonna+Mary	https://www.worldcat.org/search?q=Mrs+Oliphant+Madonna+Mary&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG65631	May; vol. I	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		7	{'Fiction'}	Mrs+Oliphant		https://www.worldcat.org/search?q=Mrs+Oliphant+&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG65633	May; vol. II	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		5	{'Fiction'}	Mrs+Oliphant		https://www.worldcat.org/search?q=Mrs+Oliphant+&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG52060	The Sorceress (complete)	Oliphant, Mrs. (Margaret)		1828.0	1897.0		1872	['en']		13	{'Fiction'}	Mrs+Oliphant	Sorceress+complete	https://www.worldcat.org/search?q=Mrs+Oliphant+Sorceress+complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG59759	The Executor: Blackwood's Edinburgh Magazine vol. LXXXIX	Oliphant, Mrs. (Margaret)		1828.0	1897.0		1872	['en']		32	{'Lawyers -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Inheritance and succession -- Fiction'}	Mrs+Oliphant	Executor+Blackwood	https://www.worldcat.org/search?q=Mrs+Oliphant+Executor+Blackwood&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG52756	The Cuckoo in the Nest, v. 2/2	Oliphant, Mrs. (Margaret)		1828.0	1897.0		1872	['en']		15	{'Fiction'}	Mrs+Oliphant	Cuckoo+Nest	https://www.worldcat.org/search?q=Mrs+Oliphant+Cuckoo+Nest&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG52615	The Two Marys	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1824.0	1872	['en']		7	{'Fiction'}	Mrs+Oliphant	Marys	https://www.worldcat.org/search?q=Mrs+Oliphant+Marys&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG52575	The Cuckoo in the Nest, v. 1/2	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		6	{'Fiction'}	Mrs+Oliphant	Cuckoo+Nest	https://www.worldcat.org/search?q=Mrs+Oliphant+Cuckoo+Nest&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG43084	A Widow's Tale, and Other Stories	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1898.0	1872	['en']		73	{'Short stories', 'Fiction'}	Mrs+Oliphant	Widow+Tale	https://www.worldcat.org/search?q=Mrs+Oliphant+Widow+Tale&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG45816	The House on the Moor, v. 1/3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		16	{'Fiction'}	Mrs+Oliphant	House+Moor	https://www.worldcat.org/search?q=Mrs+Oliphant+House+Moor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG45817	The House on the Moor, v. 2/3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		13	{'Fiction'}	Mrs+Oliphant	House+Moor	https://www.worldcat.org/search?q=Mrs+Oliphant+House+Moor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG45818	The House on the Moor, v. 3/3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		5	{'Fiction'}	Mrs+Oliphant	House+Moor	https://www.worldcat.org/search?q=Mrs+Oliphant+House+Moor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG51265	The Last of the Mortimers: A Story in Two Voices	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		4	{'Fiction'}	Mrs+Oliphant	Last+Mortimers	https://www.worldcat.org/search?q=Mrs+Oliphant+Last+Mortimers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG29891	The Rector	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		11	{'Fiction'}	Mrs+Oliphant	Rector	https://www.worldcat.org/search?q=Mrs+Oliphant+Rector&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG55784	Two Strangers	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		10	{'Fiction'}	Mrs+Oliphant	Strangers	https://www.worldcat.org/search?q=Mrs+Oliphant+Strangers&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61954	The Lady's Walk	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1800.0	1872	['en']		9	{'Fiction'}	Mrs+Oliphant	Lady+Walk	https://www.worldcat.org/search?q=Mrs+Oliphant+Lady+Walk&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG25466	Little Bobtail; or, The Wreck of the Penobscot.	Optic, Oliver		1822.0	1897.0	1872.0	1872	['en']		14	{'Smuggling -- Fiction', 'Ship captains -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Yachts -- Juvenile fiction'}	Oliver+Optic	Little+Bobtail	https://www.worldcat.org/search?q=Oliver+Optic+Little+Bobtail&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG43155	Thorpe Regis	Peard, Frances Mary		1835.0	1923.0	1872.0	1872	['en']		5	{'England -- Social life and customs -- 19th century -- Fiction', 'Villages -- England -- Fiction'}	Frances+Peard	Thorpe+Regis	https://www.worldcat.org/search?q=Frances+Peard+Thorpe+Regis&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG6627	Barriers Burned Away	Roe, Edward Payson		1838.0	1888.0	1872.0	1872	['en']		33	{'Fires -- Fiction', 'Historical fiction', 'Great Fire, Chicago, Ill., 1871 -- Fiction', 'Chicago (Ill.) -- History -- To 1875 -- Fiction'}	Edward+Roe	Barriers+Burned	https://www.worldcat.org/search?q=Edward+Roe+Barriers+Burned&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG66193	The Phantom Rider; or The Giant Chief's Fate: A tale of the old Dahcotah country	Rolfe, Maro O. (Maro Orlando)		1852.0	1925.0	1872.0	1872	['en']		35	{'Dime novels', 'Indian captivities -- Fiction', 'Mutism -- Fiction', 'Wagon trains -- Fiction', 'Dwarfs -- Fiction', 'Dakota Territory -- Fiction', 'Unrequited love -- Fiction', 'Indians of North America -- Fiction', 'Scouts (Reconnaissance) -- West (U.S.) -- Fiction', 'Apparitions -- Fiction', 'Abduction -- Fiction'}	Maro+Rolfe	Phantom+Rider	https://www.worldcat.org/search?q=Maro+Rolfe+Phantom+Rider&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	1	0	0	0	0	0
PG12347	The Morgesons: A Novel	Stoddard, Elizabeth		1823.0	1902.0	1984.0	1872	['en']		54	{'Bildungsromans', 'Young women -- Fiction'}	Elizabeth+Stoddard	Morgesons+Novel	https://www.worldcat.org/search?q=Elizabeth+Stoddard+Morgesons+Novel&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG14454	The Doctor's Dilemma	Stretton, Hesba		1832.0	1911.0	1872.0	1872	['en']		37	{'Fiction'}	Hesba+Stretton	Doctor+Dilemma	https://www.worldcat.org/search?q=Hesba+Stretton+Doctor+Dilemma&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG5202	The Golden Lion of Granpere	Trollope, Anthony		1815.0	1882.0	1872.0	1872	['en']		13	{'Historical fiction', 'Vosges Mountains (France) -- Fiction'}	Anthony+Trollope	Golden+Lion	https://www.worldcat.org/search?q=Anthony+Trollope+Golden+Lion&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG22183	Wilton School; or, Harry Campbell's Revenge	Weatherly, F. E. (Frederic Edward)		1848.0	1929.0	1872.0	1872	['en']		6	{'Revenge -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Schools -- Juvenile fiction'}	Weatherly	Wilton+School	https://www.worldcat.org/search?q=Weatherly+Wilton+School&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG58346	Within the Maze: A Novel, Vol. 2 (of 2)	Wood, Henry, Mrs.		1814.0	1887.0	1872.0	1872	['en']		5	{'English fiction -- 19th century'}	Henry+Wood	Within+Maze	https://www.worldcat.org/search?q=Henry+Wood+Within+Maze&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG58345	Within the Maze: A Novel, Vol. 1 (of 2)	Wood, Henry, Mrs.		1814.0	1887.0	1872.0	1872	['en']		16	{'English fiction -- 19th century'}	Henry+Wood	Within+Maze	https://www.worldcat.org/search?q=Henry+Wood+Within+Maze&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61180	The Yellow Flag: A Novel. Volume 3 (of 3)	Yates, Edmund		1831.0	1894.0	1872.0	1872	['en']		3	{'Fiction'}	Edmund+Yates	Yellow+Flag	https://www.worldcat.org/search?q=Edmund+Yates+Yellow+Flag&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG61093	The Yellow Flag: A Novel. Volume 1 (of 3)	Yates, Edmund		1831.0	1894.0	1872.0	1872	['en']		7	{'Fiction'}	Edmund+Yates	Yellow+Flag	https://www.worldcat.org/search?q=Edmund+Yates+Yellow+Flag&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
