,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
PG10570,2.3527891086578947,3.2237274039440997,4.931339291943633,99.94342773319477,6.830706464500668,23.69734579432798,7.2219279156180916,1.4025974025974026,2.9483476707286336,3.9380483913852697,1.1169901621909066,12.21103896103896,308.0,0.2664185057165647,0.7467532467532467,14811,4201,3761,1002,308,1,432,183,558,106,40,4,50,4,14,5,10,3
PG10571,2.833589147947169,3.981203442991191,5.235480283139676,99.05437240081562,7.991505794468836,26.31027978140567,8.091397656546519,1.7281553398058251,2.852381387710247,3.946407398624615,1.110267963006877,13.647249190938512,309.0,0.2617974863647142,0.686084142394822,16642,4682,4217,1104,309,1,534,267,581,86,40,5,44,6,33,4,9,2
PG10572,2.824763468293515,3.3162504835664777,3.368490968061405,102.91156306577278,7.568674563629611,24.640923844082693,6.857824840502741,1.3984375,3.874878607019064,3.5791037385491458,1.0391185937113148,15.77734375,256.0,0.23892052488239662,0.8515625,14456,4197,4039,965,256,1,358,127,791,133,44,5,54,5,7,3,5,1
PG10573,2.9364502573350855,3.770582220829869,4.679025168463671,99.42393559078589,7.625142605680296,25.542387228456946,7.530084132309264,1.6086059534335397,3.4232179350975818,3.8357086793076385,1.0984425992481515,14.268788682581786,3393.0,0.10032222084521006,0.7736516357206012,185702,53180,48414,4857,3393,1,5458,2321,8326,1237,535,42,539,71,208,64,99,35
PG10584,6.759614319888371,8.36485803197861,7.745535686576169,81.20026983050684,11.040600237261405,35.48126788468551,9.902417360958694,3.1188781917120134,3.754109628730908,4.26360698125404,1.2519715578539108,19.42653830054416,2389.0,0.11536306830424478,0.5035579740477187,197874,58104,46410,5354,2389,1,7451,3794,8202,1470,828,96,362,189,375,52,115,64
PG10586,3.5323569206681604,4.43314810749219,6.331872339851845,91.93937094083923,7.9398130086403285,28.556704087666105,8.254904311355325,2.005841383958661,3.142321900395446,4.167835192761747,1.2085503667790134,12.465288699168726,4451.0,0.11596344826343204,0.4527072567962256,231244,67054,55483,6434,4451,1,8928,4097,8869,2175,811,129,963,241,439,98,313,117
PG1059,8.891449497945008,10.480155399444897,9.2406669007088,69.60344038521656,13.432241539163996,41.76900101272028,11.827736814151358,4.357874519846351,5.187498004462864,4.492941807135624,1.3642116862231224,21.496798975672217,3124.0,0.13748585383286677,0.24775928297055058,301728,91615,67156,9233,3124,1,13614,8115,17528,2436,695,232,873,267,1105,52,350,59
PG10608,3.2940364480910382,4.372376739703466,6.034781983327321,94.54120717076576,7.74318814744664,26.514231646133737,7.986176492373939,1.7566682264857276,3.344717943058555,4.101696138578131,1.1717791411042944,12.966775854000936,2137.0,0.14861060988812702,0.5189518015910154,113658,32470,27710,4118,2137,1,3754,1771,4741,896,369,18,534,73,149,67,245,35
PG10643,6.424305388610907,7.8921017031269045,7.698811851432666,81.81679420167819,10.549700846742212,35.54509738906184,9.629169815650954,3.1544044869679975,3.6430962860848597,4.269770773638968,1.2567245702005732,18.422962718574727,6062.0,0.10162070200573066,0.3625866050808314,476848,140351,111680,11349,6062,1,19122,8880,19304,3638,1249,306,1451,628,974,158,489,208
PG10658,5.335816449344112,6.581617908812085,8.130149261395918,82.43726790688314,9.984011092386277,33.11633558118289,9.755073408038504,2.694711855466174,3.8134765114371296,4.419683278652468,1.2977785516596712,14.389819332717922,7583.0,0.09337597829872249,0.31913490702888037,482267,141611,109118,10189,7583,1,20434,11534,21421,3879,1552,800,2313,616,1237,130,526,132
PG10662,13.091944681444865,17.007853038971838,6.002857658249603,73.83721842733661,17.622843309199702,49.79972843163182,9.32991449462375,3.677558569667078,3.9922684390405605,3.8315864265341704,1.082788264817633,40.78216193999178,4866.0,0.03180714148937242,0.010891903000411015,760363,214875,198446,6312,4866,1,17895,6499,24752,6579,1912,4355,64,305,779,3,8,13
PG10690,3.7296448874093606,4.675724445865697,5.7275475430043805,94.03895065033713,8.442651393847928,28.21819766782003,8.37437704031161,1.9895833333333333,2.861070684715525,4.009894357124453,1.160061839732028,14.438244047619047,1344.0,0.14552950270548828,0.6882440476190477,77812,22511,19405,2824,1344,1,2674,1294,2636,772,356,5,289,25,130,8,103,7
PG106,7.810264750923704,9.858714779732736,8.516807805762863,77.18977793995296,11.648978129409366,37.10291651587153,10.039993140398398,3.3601936218678814,4.401925763070374,4.370847800348539,1.2756515145468332,21.404043280182233,3512.0,0.09431828763751979,0.09054669703872438,328561,95892,75171,7090,3512,1,11801,5802,15902,2056,911,169,800,406,590,97,375,86
PG107,5.957593640814856,7.326787701364843,6.963690703117262,85.26033262625613,10.679225669470398,34.904198243622574,9.75041452897652,3.0352395284675193,4.766551780436635,4.143938211360043,1.2153643588682037,18.477677451718083,7974.0,0.0908436891292987,0.4778028592927013,610572,179073,147341,13385,7974,1,24203,12112,35926,5115,1874,295,1627,529,1497,148,738,121
PG10718,5.942767898861611,7.359025200586359,8.213616375646485,81.26416903047979,10.178375091373981,34.539631400901754,9.707351718314072,2.9704649390243905,3.8302937643256727,4.395297055947599,1.2902347937749608,16.174352134146343,5248.0,0.09920714395108561,0.5154344512195121,373086,109519,84883,8421,5248,1,15589,7870,16278,2845,1051,205,1246,414,908,155,401,116
PG10724,3.2066055557928372,3.671303060284174,5.5077714957586,93.74787879850186,7.890498641972077,26.467164820302855,8.25249012205349,1.739952718676123,2.767490233685308,4.037492715146021,1.1907228733622568,12.16942474389283,3807.0,0.09551252994884414,0.7265563435776202,187053,55165,46329,4425,3807,1,6624,3501,6349,1756,1097,41,696,142,363,75,115,73
PG10728,5.0445410476466925,6.5570360875681395,5.408089682075129,93.75922971634319,9.653111729281354,30.071267045060907,8.173952057462543,2.0547293277810827,2.755070585770543,3.8641198638463408,1.1017505470459519,19.574063057703746,1681.0,0.10041332360807197,0.405116002379536,127145,36252,32904,3304,1681,1,3454,1500,3718,1320,551,76,603,78,136,68,90,29
PG10729,3.1082537326057924,3.652523976328048,5.562644438711267,94.12192110974436,7.927065509070481,25.91680037774993,8.30699237801133,1.669697714426149,2.8226187633495092,4.053239269088,1.1885318184614753,11.983534037847138,4069.0,0.09993642460162835,0.6999262718112559,197640,57954,48761,4873,4069,1,6794,3820,6881,1792,1047,67,692,160,408,71,151,63
PG10736,4.300313208841235,5.821750117588493,6.450734049794473,92.49299957276406,8.36133245463264,28.58679726815901,7.896139222798538,2.018238021638331,3.506922307618491,4.101498120044417,1.1611891449611347,15.867387944358578,3235.0,0.11603124817361828,0.3805255023183926,210534,59605,51331,5956,3235,1,6529,2585,8842,1822,509,438,568,241,224,44,260,46
PG1074,4.4483231441698265,5.685632355954489,6.063893847262015,92.18976813945235,9.326782440884216,30.84775618816427,8.85940303603796,2.3714077315827864,4.461001539824575,4.02742461141752,1.1596680037246616,16.292924872355943,6855.0,0.08736838335362797,0.3056163384390955,449815,129521,111688,9758,6855,1,16256,7845,25838,4046,1213,518,2252,536,844,148,582,157
PG10743,10.79345006974508,14.082547621534609,6.491386316997922,78.08243659882763,14.838367732350793,44.64382796333026,8.6901906486256,3.6390342052313884,3.8187940271710357,3.939661821417977,1.1150163156333432,33.91348088531187,2485.0,0.08027291604865025,0.2837022132796781,332015,93968,84275,6765,2485,1,9043,2682,11404,2937,1254,402,628,248,210,37,176,45
PG10748,6.1116046202170295,7.430147104300644,7.518440597534973,82.7351991696706,10.18623418865182,34.45898632823145,9.426125786403844,2.966525836854079,3.4584236399332564,4.25057443796989,1.2547839194132462,17.679883002924928,6154.0,0.09680888218966563,0.4016899577510562,462471,136523,108802,10533,6154,1,18256,8471,17788,4058,1304,286,1388,498,976,141,538,134
PG1076,18.349921197343907,22.116602977379536,10.967403034953414,40.28415550046969,23.45141525582385,66.29863422807753,17.16726145276954,9.996861924686192,6.715004633719635,4.669258953702805,1.451482577889935,43.10878661087866,1912.0,0.09386829078909055,0.4440376569037657,384859,119637,82424,7737,1912,1,19114,12792,23891,2650,1140,57,181,382,1585,47,104,90
PG1077,16.522885434762134,19.646146997694004,10.891163459197813,44.545617346470266,21.832705073715655,62.368251171599546,16.7142663183891,9.239681390296886,6.716222039493619,4.671475484520036,1.4606404586093658,38.14699493120927,1381.0,0.1428218902450599,0.4395365677045619,246098,76948,52681,7524,1381,1,12760,8658,16095,1627,692,36,152,243,1048,31,103,59
PG10776,4.232622892998712,5.346634579463995,6.234462693985474,91.63808779778707,8.833077613639285,28.60788695284537,8.620960527843494,2.039451114922813,3.1404194180086566,4.080503858374943,1.1803222877893782,15.11492281303602,2915.0,0.10077167498865183,0.6363636363636364,179787,52005,44060,4440,2915,1,5945,3070,6671,1639,683,181,469,203,228,28,158,64
PG10777,4.413588963381425,5.828567260370029,5.595802958511644,94.65062053856947,8.970746956636036,28.246949377265118,8.07292786824316,1.8783570300157977,2.7994625816300314,3.925942610027479,1.11568088652642,17.534755134281202,1266.0,0.12550114870039192,0.5157977883096366,87152,24767,22199,2786,1266,1,2378,1086,2713,800,429,65,378,39,85,35,49,19
PG10779,7.375211599255859,10.568737299491328,7.568956129496403,86.05983029128237,11.559228277414235,37.377001834337236,8.61417735218368,3.1392405063291138,2.933863319760105,4.178828365878726,1.132065775950668,24.632911392405063,79.0,0.3237410071942446,0.08860759493670886,8132,2203,1946,630,79,1,248,83,211,64,19,6,14,14,4,0,9,1
PG10780,5.206833757278396,6.180879646273219,7.048754197800633,85.46516296067992,9.407125302178779,30.541065755268814,9.092846712751664,2.330991124260355,3.339027061684595,4.209248747120157,1.2478208203690948,15.570636094674557,2704.0,0.1335534284967817,0.5665680473372781,177222,52537,42103,5623,2704,1,6303,3346,6844,1357,659,130,579,94,267,67,88,24
PG10781,5.749201619157372,6.801001162063109,4.860478240612295,91.45380607679282,10.082436901905929,31.161605289923873,8.090097337879788,2.121212121212121,4.076201606594528,3.752212389380531,1.1104998804113848,21.116161616161616,198.0,0.24659172446783068,0.8484848484848485,15688,4643,4181,1031,198,1,420,171,802,144,38,1,79,5,11,2,12,2
PG10782,3.0353223906384983,4.325001125683919,5.97191735846339,96.41084216864317,7.725445318314242,28.0290994902634,7.967182017629481,1.9532710280373833,3.1646562999031387,4.090756302521008,1.149579831932773,12.975077881619939,321.0,0.2777911164465786,0.6853582554517134,17038,4788,4165,1157,321,1,627,264,665,82,31,2,50,7,33,6,13,0
PG10783,3.880928322632087,4.217797589072138,3.729818683678502,97.97940173737885,8.028090142263627,25.14912081916992,6.814864544038452,1.3617021276595744,4.021082290066725,3.6131656804733727,1.0796351084812623,17.259574468085106,235.0,0.23890532544378698,0.9361702127659575,14655,4379,4056,969,235,1,320,114,813,125,47,1,46,0,7,2,6,2
PG10784,3.4295537740611053,4.865695038533538,6.63283338393078,93.64024646361871,7.813202755177882,30.50952110302505,8.046408420066907,2.2765273311897105,3.572807475387422,4.202224969097651,1.1819530284301607,13.006430868167202,311.0,0.2897404202719407,0.639871382636656,16998,4781,4045,1172,311,1,708,264,750,95,43,2,40,12,27,9,32,2
PG10785,3.466146300211417,4.472973044397463,5.796780786733613,94.72007991543343,8.210131078224101,27.528498942917548,8.284626072606532,1.8945454545454545,3.315553610993658,4.03884778012685,1.1601479915433404,13.76,275.0,0.28620507399577166,0.730909090909091,15283,4390,3784,1083,275,1,521,256,631,94,37,2,47,8,16,1,7,7
PG10786,3.1318189970338715,3.883464164999655,4.180317881699661,100.34337518107196,7.377774712009381,26.170173139270194,6.6634754853252325,1.650375939849624,3.749646092294958,3.7213906325446646,1.0719459198454853,15.571428571428571,266.0,0.2098020280057943,0.924812030075188,15414,4440,4142,869,266,1,439,119,781,139,46,3,53,1,11,3,2,2
PG10787,2.8374390411902475,4.176753134040503,6.3322180232493,95.56728130596503,7.202975616476099,25.878587500574,7.70437536140385,1.659016393442623,3.221076539468246,4.194117647058824,1.1747899159663866,11.704918032786885,305.0,0.28991596638655465,0.5606557377049181,14973,4194,3570,1035,305,1,506,225,597,67,31,1,56,11,19,6,15,3
PG10788,3.7397771814479697,3.9726655137265894,3.7964138947716783,97.71650872917343,7.914672450690073,25.47827609694358,7.011843779479569,1.4781021897810218,3.8127650710684504,3.6371056695345247,1.0913302448709463,16.543795620437955,274.0,0.20494153981910435,0.9452554744525548,16487,4947,4533,929,274,1,405,147,859,149,64,2,47,2,11,4,5,5
PG10789,3.550926529135001,4.620169882588936,5.944378213983054,94.24963148015239,8.623365661250054,27.67894146009312,8.661458934218604,1.9153094462540716,3.0466443288123326,4.0619114877589455,1.164783427495292,13.8371335504886,307.0,0.2700094161958569,0.6514657980456026,17255,4948,4248,1147,307,1,588,328,635,91,52,3,55,12,34,1,6,2
PG1078,5.9734504851457295,7.620742825170723,7.453930752022991,84.73734998945757,9.776914070381526,32.623647215820625,8.823266937256129,2.623272848343599,3.6575950193156412,4.230743967522693,1.2243032431692742,18.247877476277676,6007.0,0.06879532910641792,0.2520392874979191,463753,134202,109615,7541,6007,1,15758,6790,19108,3768,1324,244,1585,468,621,81,961,126
PG10790,4.093899786195934,4.545031568079239,4.361996431267475,95.68983347038723,7.8229497651810025,25.055976463278697,6.710081654405053,1.384313725490196,3.704407373864737,3.728098788443616,1.1118359739049395,16.83137254901961,255.0,0.2136533084808947,0.9098039215686274,16001,4772,4292,917,255,1,353,117,780,124,44,0,55,2,5,4,7,2
PG10791,3.6412345499864394,4.615524421430269,5.863664929680883,93.88521067160191,8.320813776059778,27.325615349497085,8.34575299642756,1.865612648221344,3.0441983044471708,4.044055351595595,1.1671844111832816,13.996047430830039,253.0,0.2829709121717029,0.7193675889328063,14320,4133,3541,1002,253,1,472,241,527,75,29,1,36,4,34,3,11,4
PG10792,3.6544272469439427,4.429922543933657,4.358700003123378,98.3579001821968,7.758963542695077,25.748267784379543,6.754307870461198,1.521551724137931,3.7640375594607693,3.732431025507548,1.0835502342529932,16.560344827586206,232.0,0.24154086413326392,0.875,14340,4163,3842,928,232,1,353,109,716,122,44,5,40,3,6,1,6,2
PG10793,2.9590470026305375,3.8920383388308153,3.965689507893309,102.37591582036296,8.17360371557125,26.91383959696409,7.606917854994799,1.7453397474443777,4.510389248807346,3.6758958571884444,1.042573160888255,16.01713770294648,3326.0,0.09349952133350853,0.778111846061335,195826,55541,53273,4981,3326,1,5805,2353,12537,1334,517,23,607,67,219,42,125,33
PG10812,5.742722076776726,7.366438034343471,7.462800524040258,85.29949833727176,9.486142067962502,31.350731347958543,8.671773451444182,2.418779342723005,3.3279721547373446,4.241840157606092,1.225014642457803,17.63474178403756,1065.0,0.16143975294180288,0.3586854460093897,79666,23007,18781,3032,1065,1,2576,1142,2918,603,273,74,210,90,104,35,61,26
PG10817,1.2217700942720988,2.2020735797894844,4.319053823119766,105.0549075753302,5.933164234226459,21.61295893716163,6.687316421642428,1.1670254527035584,2.209811786508822,3.899784703094743,1.076761164768285,10.528175256426492,7897.0,0.06366293405179153,0.4449791059896163,324232,89523,83141,5293,7897,1,9216,3579,8886,2726,1664,592,2713,461,281,144,214,190
PG10826,10.005278479840449,12.314855701145603,8.378110972555188,71.41488920295663,14.123757227452149,43.339785418142384,11.204934789939637,4.412024756852343,4.319796803389499,4.298552433352984,1.2768061832711075,26.9973474801061,1131.0,0.17976681731839916,0.29354553492484525,131252,38986,30534,5489,1131,1,4990,2538,5764,1025,518,124,264,151,307,38,94,35
PG10839,4.908357997557999,6.706739926739928,6.0591105482295475,93.2144197802198,8.916571428571428,28.73221001221001,7.478520163753074,1.8742857142857143,2.9817903882783887,3.9865689865689866,1.1184371184371185,18.72,175.0,0.3021978021978022,0.2857142857142857,13060,3664,3276,990,175,1,328,117,426,103,49,14,35,10,4,5,13,4
PG1083,5.359833942168269,6.154425482388746,6.962150213778813,84.55795879729443,9.89399115883748,31.849018936464354,9.52688736935242,2.535288198936323,3.601418103959908,4.1923239139603545,1.2572662424586947,15.67715969527095,6957.0,0.0851227696990813,0.307316371999425,457240,137125,109066,9284,6957,1,17638,9879,19505,3940,1555,622,2700,654,1143,187,416,137
PG10844,5.627674646596827,6.626352758228727,7.984697987690531,81.08356895878798,9.506253072689722,34.541973614044444,9.308671976356289,2.9220394736842104,3.4301791938384825,4.385148646847087,1.308803270675021,14.804605263157894,3040.0,0.12616095631693552,0.5519736842105263,197358,58904,45006,5678,3040,1,8883,4033,7684,1219,771,70,684,109,462,93,244,46
PG10849,3.63245551769932,5.166759007496118,5.260688559627539,98.57701308242507,8.436439331038468,26.338853565374684,7.731184414104454,1.6169977924944812,2.2314480413986204,3.885201197206518,1.0805453940804788,16.59492273730684,906.0,0.12264715663451946,0.4337748344370861,58414,16246,15035,1844,906,1,1465,676,1341,536,234,58,283,63,22,19,49,12
PG1086,5.143232144158187,6.673235733170877,5.842052439067434,92.10719126595168,10.013109093461464,32.540392647027275,8.849434669012625,2.5702647657841142,4.04836527412684,3.945083150633656,1.1276402331426127,19.04378818737271,982.0,0.17982995561734666,0.43279022403258655,73777,21088,18701,3363,982,1,2524,1120,3676,740,261,38,338,51,91,21,30,13
